time, susceptible, exposed, symptomatic_infective, asymptomatic_infective, quarantined_susceptible, quarantined_exposed, quarantined_infective, recovered, deceased
12.620000000000001, 8328857.01, 67443.64, 9973.04, 2402.94, 2661464.24, 0.29, 2490.64, 9297.46, 0.52
12.629999999999999, 8316049.88, 67667.42, 10010.53, 2412.27, 2673951.24, 0.29, 2500.98, 9336.65, 0.52
12.64, 8303218.74, 67891.59, 10048.13, 2421.62, 2686461.55, 0.29, 2511.35, 9375.99, 0.52
12.65, 8290363.65, 68116.15, 10085.82, 2431.01, 2698995.08, 0.29, 2521.76, 9415.48, 0.52
12.66, 8277484.69, 68341.11, 10123.63, 2440.42, 2711551.77, 0.29, 2532.21, 9455.13, 0.53
12.67, 8264581.93, 68566.47, 10161.53, 2449.87, 2724131.55, 0.29, 2542.69, 9494.92, 0.53
12.68, 8251655.45, 68792.21, 10199.55, 2459.34, 2736734.34, 0.29, 2553.22, 9534.86, 0.53
12.69, 8238705.33, 69018.34, 10237.66, 2468.84, 2749360.05, 0.29, 2563.78, 9574.95, 0.53
12.7, 8225731.64, 69244.85, 10275.88, 2478.37, 2762008.63, 0.29, 2574.38, 9615.2, 0.54
12.71, 8212734.46, 69471.75, 10314.2, 2487.93, 2774679.99, 0.29, 2585.02, 9655.6, 0.54
12.72, 8199713.87, 69699.04, 10352.63, 2497.52, 2787374.04, 0.29, 2595.7, 9696.15, 0.54
12.73, 8186669.96, 69926.7, 10391.16, 2507.14, 2800090.72, 0.29, 2606.42, 9736.85, 0.54
12.74, 8173602.8, 70154.74, 10429.8, 2516.78, 2812829.95, 0.29, 2617.17, 9777.7, 0.55
12.75, 8160512.48, 70383.16, 10468.54, 2526.46, 2825591.63, 0.29, 2627.96, 9818.71, 0.55
12.76, 8147399.07, 70611.95, 10507.38, 2536.17, 2838375.69, 0.29, 2638.8, 9859.87, 0.55
12.77, 8134262.68, 70841.11, 10546.33, 2545.9, 2851182.05, 0.29, 2649.67, 9901.19, 0.55
12.78, 8121103.37, 71070.65, 10585.38, 2555.67, 2864010.62, 0.29, 2660.58, 9942.66, 0.55
12.79, 8107921.24, 71300.55, 10624.53, 2565.46, 2876861.32, 0.29, 2671.53, 9984.29, 0.56
12.8, 8094716.38, 71530.82, 10663.79, 2575.29, 2889734.05, 0.29, 2682.52, 10026.07, 0.56
12.81, 8081488.87, 71761.45, 10703.16, 2585.14, 2902628.74, 0.29, 2693.55, 10068.01, 0.56
12.82, 8068238.81, 71992.45, 10742.62, 2595.03, 2915545.29, 0.29, 2704.61, 10110.11, 0.56
12.83, 8054966.27, 72223.8, 10782.19, 2604.94, 2928483.62, 0.29, 2715.72, 10152.36, 0.57
12.84, 8041671.37, 72455.52, 10821.87, 2614.88, 2941443.64, 0.29, 2726.87, 10194.77, 0.57
12.85, 8028354.18, 72687.59, 10861.65, 2624.86, 2954425.25, 0.29, 2738.06, 10237.34, 0.57
12.86, 8015014.81, 72920.01, 10901.53, 2634.86, 2967428.36, 0.29, 2749.28, 10280.07, 0.57
12.870000000000001, 8001653.34, 73152.78, 10941.51, 2644.89, 2980452.88, 0.29, 2760.55, 10322.95, 0.58
12.879999999999999, 7988269.88, 73385.9, 10981.6, 2654.95, 2993498.72, 0.29, 2771.85, 10366.0, 0.58
12.89, 7974864.51, 73619.37, 11021.8, 2665.04, 3006565.78, 0.29, 2783.2, 10409.2, 0.58
12.9, 7961437.35, 73853.18, 11062.09, 2675.17, 3019653.97, 0.29, 2794.59, 10452.57, 0.58
12.91, 7947988.48, 74087.33, 11102.49, 2685.32, 3032763.18, 0.29, 2806.01, 10496.09, 0.59
12.92, 7934518.0, 74321.82, 11143.0, 2695.5, 3045893.32, 0.29, 2817.48, 10539.78, 0.59
12.93, 7921026.02, 74556.65, 11183.6, 2705.71, 3059044.3, 0.29, 2828.99, 10583.62, 0.59
12.94, 7907512.64, 74791.82, 11224.31, 2715.95, 3072216.01, 0.29, 2840.53, 10627.63, 0.59
12.95, 7893977.96, 75027.32, 11265.13, 2726.22, 3085408.34, 0.29, 2852.12, 10671.8, 0.6
12.96, 7880422.08, 75263.14, 11306.04, 2736.52, 3098621.21, 0.29, 2863.75, 10716.14, 0.6
12.97, 7866845.12, 75499.3, 11347.06, 2746.85, 3111854.5, 0.29, 2875.42, 10760.63, 0.6
12.98, 7853247.17, 75735.78, 11388.18, 2757.21, 3125108.12, 0.29, 2887.13, 10805.29, 0.6
12.99, 7839628.34, 75972.58, 11429.41, 2767.6, 3138381.95, 0.29, 2898.88, 10850.12, 0.61
13.0, 7825988.74, 76209.7, 11470.74, 2778.03, 3151675.89, 0.29, 2910.67, 10895.11, 0.61
13.01, 7812328.48, 76447.14, 11512.17, 2788.48, 3164989.84, 0.29, 2922.51, 10940.26, 0.61
13.02, 7798647.67, 76684.9, 11553.7, 2798.96, 3178323.69, 0.29, 2934.38, 10985.58, 0.61
13.03, 7784946.41, 76922.97, 11595.34, 2809.47, 3191677.32, 0.29, 2946.3, 11031.06, 0.62
13.04, 7771224.83, 77161.34, 11637.08, 2820.01, 3205050.64, 0.29, 2958.26, 11076.71, 0.62
13.05, 7757483.03, 77400.03, 11678.92, 2830.58, 3218443.52, 0.29, 2970.26, 11122.53, 0.62
13.06, 7743721.13, 77639.02, 11720.86, 2841.18, 3231855.86, 0.29, 2982.3, 11168.51, 0.62
13.07, 7729939.24, 77878.31, 11762.91, 2851.81, 3245287.54, 0.29, 2994.38, 11214.66, 0.63
13.08, 7716137.48, 78117.9, 11805.06, 2862.47, 3258738.46, 0.29, 3006.5, 11260.98, 0.63
13.09, 7702315.97, 78357.79, 11847.31, 2873.17, 3272208.48, 0.29, 3018.67, 11307.47, 0.63
13.1, 7688474.82, 78597.97, 11889.66, 2883.89, 3285697.51, 0.29, 3030.88, 11354.12, 0.63
13.11, 7674614.15, 78838.45, 11932.12, 2894.64, 3299205.43, 0.29, 3043.12, 11400.95, 0.64
13.120000000000001, 7660734.08, 79079.21, 11974.67, 2905.42, 3312732.11, 0.29, 3055.42, 11447.94, 0.64
13.129999999999999, 7646834.73, 79320.26, 12017.33, 2916.23, 3326277.44, 0.29, 3067.75, 11495.11, 0.64
13.14, 7632916.23, 79561.59, 12060.09, 2927.08, 3339841.29, 0.29, 3080.13, 11542.44, 0.65
13.15, 7618978.69, 79803.2, 12102.95, 2937.95, 3353423.56, 0.29, 3092.54, 11589.95, 0.65
13.16, 7605022.25, 80045.09, 12145.91, 2948.85, 3367024.11, 0.29, 3105.01, 11637.62, 0.65
13.17, 7591047.02, 80287.26, 12188.98, 2959.79, 3380642.82, 0.29, 3117.51, 11685.47, 0.65
13.18, 7577053.13, 80529.69, 12232.14, 2970.75, 3394279.58, 0.29, 3130.05, 11733.49, 0.66
13.19, 7563040.71, 80772.4, 12275.4, 2981.74, 3407934.25, 0.29, 3142.64, 11781.68, 0.66
13.2, 7549009.88, 81015.37, 12318.77, 2992.77, 3421606.71, 0.29, 3155.27, 11830.05, 0.66
13.21, 7534960.78, 81258.6, 12362.24, 3003.82, 3435296.84, 0.29, 3167.95, 11878.59, 0.66
13.22, 7520893.54, 81502.1, 12405.8, 3014.91, 3449004.51, 0.29, 3180.67, 11927.3, 0.67
13.23, 7506808.27, 81745.85, 12449.47, 3026.02, 3462729.59, 0.29, 3193.43, 11976.19, 0.67
13.24, 7492705.13, 81989.86, 12493.24, 3037.17, 3476471.95, 0.29, 3206.23, 12025.25, 0.67
13.25, 7478584.23, 82234.11, 12537.11, 3048.34, 3490231.45, 0.29, 3219.08, 12074.48, 0.68
13.26, 7464445.72, 82478.62, 12581.07, 3059.55, 3504007.98, 0.29, 3231.97, 12123.9, 0.68
13.27, 7450289.73, 82723.37, 12625.14, 3070.79, 3517801.4, 0.29, 3244.9, 12173.48, 0.68
13.28, 7436116.38, 82968.37, 12669.31, 3082.05, 3531611.57, 0.29, 3257.87, 12223.25, 0.68
13.29, 7421925.83, 83213.6, 12713.57, 3093.35, 3545438.36, 0.29, 3270.89, 12273.19, 0.69
13.3, 7407718.21, 83459.07, 12757.94, 3104.68, 3559281.64, 0.29, 3283.96, 12323.3, 0.69
13.31, 7393493.65, 83704.77, 12802.4, 3116.04, 3573141.27, 0.29, 3297.07, 12373.6, 0.69
13.32, 7379252.29, 83950.7, 12846.97, 3127.42, 3587017.12, 0.29, 3310.22, 12424.07, 0.7
13.33, 7364994.28, 84196.86, 12891.63, 3138.84, 3600909.04, 0.29, 3323.41, 12474.72, 0.7
13.34, 7350719.76, 84443.25, 12936.39, 3150.29, 3614816.9, 0.29, 3336.65, 12525.55, 0.7
13.35, 7336428.86, 84689.85, 12981.25, 3161.77, 3628740.56, 0.29, 3349.93, 12576.56, 0.7
13.36, 7322121.74, 84936.67, 13026.21, 3173.28, 3642679.87, 0.29, 3363.26, 12627.75, 0.71
13.370000000000001, 7307798.53, 85183.71, 13071.26, 3184.82, 3656634.71, 0.29, 3376.63, 12679.12, 0.71
13.379999999999999, 7293459.38, 85430.95, 13116.42, 3196.39, 3670604.91, 0.29, 3390.05, 12730.67, 0.71
13.39, 7279104.44, 85678.41, 13161.67, 3207.99, 3684590.36, 0.29, 3403.5, 12782.4, 0.72
13.4, 7264733.86, 85926.07, 13207.02, 3219.62, 3698590.88, 0.29, 3417.01, 12834.32, 0.72
13.41, 7250347.78, 86173.93, 13252.46, 3231.28, 3712606.36, 0.29, 3430.56, 12886.41, 0.72
13.42, 7235946.34, 86421.98, 13298.01, 3242.97, 3726636.62, 0.29, 3444.15, 12938.69, 0.72
13.43, 7221529.71, 86670.24, 13343.65, 3254.7, 3740681.54, 0.29, 3457.79, 12991.14, 0.73
13.44, 7207098.03, 86918.68, 13389.38, 3266.45, 3754740.97, 0.29, 3471.47, 13043.79, 0.73
13.45, 7192651.45, 87167.31, 13435.21, 3278.23, 3768814.74, 0.29, 3485.2, 13096.61, 0.73
13.46, 7178190.13, 87416.13, 13481.14, 3290.04, 3782902.72, 0.29, 3498.97, 13149.62, 0.74
13.47, 7163714.22, 87665.12, 13527.17, 3301.89, 3797004.76, 0.29, 3512.78, 13202.81, 0.74
13.48, 7149223.86, 87914.3, 13573.29, 3313.76, 3811120.7, 0.29, 3526.65, 13256.19, 0.74
13.49, 7134719.23, 88163.65, 13619.51, 3325.66, 3825250.39, 0.29, 3540.55, 13309.75, 0.75
13.5, 7120200.47, 88413.17, 13665.82, 3337.6, 3839393.69, 0.29, 3554.5, 13363.5, 0.75
13.51, 7105667.74, 88662.85, 13712.22, 3349.56, 3853550.42, 0.29, 3568.5, 13417.43, 0.75
13.52, 7091121.2, 88912.71, 13758.73, 3361.55, 3867720.45, 0.29, 3582.54, 13471.55, 0.76
13.53, 7076561.01, 89162.72, 13805.32, 3373.58, 3881903.61, 0.29, 3596.63, 13525.86, 0.76
13.54, 7061987.33, 89412.89, 13852.01, 3385.63, 3896099.75, 0.29, 3610.76, 13580.35, 0.76
13.55, 7047400.31, 89663.21, 13898.8, 3397.72, 3910308.71, 0.29, 3624.94, 13635.04, 0.76
13.56, 7032800.12, 89913.68, 13945.68, 3409.83, 3924530.34, 0.29, 3639.17, 13689.91, 0.77
13.57, 7018186.92, 90164.3, 13992.65, 3421.98, 3938764.47, 0.29, 3653.44, 13744.96, 0.77
13.58, 7003560.88, 90415.06, 14039.72, 3434.15, 3953010.94, 0.29, 3667.75, 13800.21, 0.77
13.59, 6988922.15, 90665.96, 14086.88, 3446.36, 3967269.6, 0.29, 3682.11, 13855.64, 0.78
13.6, 6974270.91, 90917.0, 14134.13, 3458.59, 3981540.29, 0.29, 3696.52, 13911.27, 0.78
13.61, 6959607.32, 91168.17, 14181.47, 3470.86, 3995822.83, 0.29, 3710.97, 13967.08, 0.78
13.620000000000001, 6944931.54, 91419.46, 14228.91, 3483.16, 4010117.07, 0.29, 3725.47, 14023.09, 0.79
13.629999999999999, 6930243.74, 91670.89, 14276.44, 3495.48, 4024422.85, 0.29, 3740.02, 14079.29, 0.79
13.64, 6915544.09, 91922.43, 14324.06, 3507.84, 4038740.0, 0.29, 3754.61, 14135.67, 0.79
13.65, 6900832.76, 92174.09, 14371.77, 3520.22, 4053068.35, 0.29, 3769.25, 14192.25, 0.8
13.66, 6886109.92, 92425.86, 14419.58, 3532.64, 4067407.74, 0.29, 3783.93, 14249.02, 0.8
13.67, 6871375.74, 92677.75, 14467.47, 3545.09, 4081758.0, 0.29, 3798.66, 14305.98, 0.8
13.68, 6856630.39, 92929.74, 14515.46, 3557.56, 4096118.96, 0.29, 3813.44, 14363.14, 0.81
13.69, 6841874.04, 93181.83, 14563.53, 3570.07, 4110490.46, 0.29, 3828.26, 14420.49, 0.81
13.7, 6827106.87, 93434.02, 14611.7, 3582.6, 4124872.32, 0.29, 3843.13, 14478.03, 0.81
13.71, 6812329.04, 93686.31, 14659.96, 3595.17, 4139264.38, 0.29, 3858.05, 14535.77, 0.82
13.72, 6797540.74, 93938.69, 14708.3, 3607.77, 4153666.46, 0.29, 3873.01, 14593.7, 0.82
13.73, 6782742.14, 94191.16, 14756.74, 3620.39, 4168078.4, 0.29, 3888.02, 14651.82, 0.82
13.74, 6767933.41, 94443.71, 14805.26, 3633.05, 4182500.02, 0.29, 3903.08, 14710.14, 0.83
13.75, 6753114.73, 94696.34, 14853.87, 3645.73, 4196931.15, 0.29, 3918.18, 14768.66, 0.83
13.76, 6738286.29, 94949.04, 14902.57, 3658.45, 4211371.61, 0.29, 3933.33, 14827.37, 0.83
13.77, 6723448.25, 95201.82, 14951.36, 3671.19, 4225821.23, 0.29, 3948.53, 14886.28, 0.84
13.78, 6708600.79, 95454.67, 15000.24, 3683.97, 4240279.83, 0.29, 3963.77, 14945.38, 0.84
13.79, 6693744.1, 95707.58, 15049.2, 3696.77, 4254747.25, 0.29, 3979.06, 15004.68, 0.84
13.8, 6678878.36, 95960.55, 15098.25, 3709.6, 4269223.3, 0.29, 3994.4, 15064.18, 0.85
13.81, 6664003.74, 96213.58, 15147.39, 3722.47, 4283707.8, 0.29, 4009.79, 15123.88, 0.85
13.82, 6649120.43, 96466.66, 15196.62, 3735.36, 4298200.57, 0.29, 4025.22, 15183.77, 0.85
13.83, 6634228.62, 96719.79, 15245.93, 3748.28, 4312701.45, 0.29, 4040.7, 15243.86, 0.86
13.84, 6619328.47, 96972.97, 15295.32, 3761.24, 4327210.24, 0.29, 4056.23, 15304.16, 0.86
13.85, 6604420.19, 97226.18, 15344.8, 3774.22, 4341726.78, 0.29, 4071.81, 15364.65, 0.86
13.86, 6589503.95, 97479.44, 15394.37, 3787.23, 4356250.87, 0.29, 4087.43, 15425.34, 0.87
13.870000000000001, 6574579.94, 97732.73, 15444.02, 3800.27, 4370782.34, 0.29, 4103.1, 15486.23, 0.87
13.879999999999999, 6559648.34, 97986.04, 15493.75, 3813.34, 4385321.0, 0.29, 4118.82, 15547.32, 0.87
13.89, 6544709.35, 98239.38, 15543.57, 3826.44, 4399866.67, 0.29, 4134.58, 15608.61, 0.88
13.9, 6529763.14, 98492.75, 15593.48, 3839.57, 4414419.18, 0.29, 4150.4, 15670.11, 0.88
13.91, 6514809.91, 98746.13, 15643.46, 3852.73, 4428978.32, 0.29, 4166.26, 15731.8, 0.88
13.92, 6499849.84, 98999.52, 15693.53, 3865.91, 4443543.93, 0.29, 4182.17, 15793.7, 0.89
13.93, 6484883.13, 99252.92, 15743.68, 3879.13, 4458115.82, 0.29, 4198.13, 15855.8, 0.89
13.94, 6469909.95, 99506.33, 15793.92, 3892.38, 4472693.79, 0.29, 4214.13, 15918.1, 0.89
13.95, 6454930.52, 99759.73, 15844.23, 3905.65, 4487277.67, 0.29, 4230.18, 15980.61, 0.9
13.96, 6439945.01, 100013.14, 15894.63, 3918.96, 4501867.26, 0.29, 4246.29, 16043.31, 0.9
13.97, 6424953.61, 100266.54, 15945.11, 3932.29, 4516462.38, 0.29, 4262.44, 16106.23, 0.91
13.98, 6409956.52, 100519.92, 15995.67, 3945.65, 4531062.84, 0.29, 4278.63, 16169.34, 0.91
13.99, 6394953.94, 100773.3, 16046.3, 3959.04, 4545668.46, 0.29, 4294.88, 16232.66, 0.91
14.0, 6379946.04, 101026.65, 16097.02, 3972.46, 4560279.04, 0.29, 4311.17, 16296.19, 0.92
14.01, 6364933.04, 101279.98, 16147.82, 3985.91, 4574894.39, 0.29, 4327.52, 16359.92, 0.92
14.02, 6349915.12, 101533.28, 16198.7, 3999.39, 4589514.32, 0.29, 4343.91, 16423.86, 0.92
14.030000000000001, 6334892.47, 101786.55, 16249.65, 4012.89, 4604138.65, 0.29, 4360.35, 16488.0, 0.93
14.04, 6319865.3, 102039.78, 16300.69, 4026.43, 4618767.18, 0.29, 4376.83, 16552.35, 0.93
14.05, 6304833.8, 102292.97, 16351.8, 4039.99, 4633399.72, 0.29, 4393.37, 16616.9, 0.93
14.059999999999999, 6289798.16, 102546.12, 16402.99, 4053.59, 4648036.07, 0.29, 4409.96, 16681.66, 0.94
14.07, 6274758.59, 102799.22, 16454.26, 4067.21, 4662676.05, 0.29, 4426.59, 16746.63, 0.94
14.08, 6259715.27, 103052.27, 16505.6, 4080.86, 4677319.46, 0.29, 4443.27, 16811.81, 0.95
14.09, 6244668.42, 103305.26, 16557.02, 4094.54, 4691966.11, 0.29, 4460.0, 16877.2, 0.95
14.1, 6229618.22, 103558.19, 16608.51, 4108.24, 4706615.8, 0.29, 4476.78, 16942.79, 0.95
14.11, 6214564.87, 103811.05, 16660.08, 4121.98, 4721268.34, 0.29, 4493.61, 17008.59, 0.96
14.120000000000001, 6199508.58, 104063.85, 16711.73, 4135.74, 4735923.53, 0.29, 4510.49, 17074.61, 0.96
14.129999999999999, 6184449.55, 104316.57, 16763.45, 4149.53, 4750581.18, 0.29, 4527.41, 17140.83, 0.96
14.14, 6169387.96, 104569.22, 16815.24, 4163.35, 4765241.1, 0.29, 4544.39, 17207.26, 0.97
14.15, 6154324.04, 104821.78, 16867.11, 4177.2, 4779903.07, 0.29, 4561.41, 17273.9, 0.97
14.16, 6139257.97, 105074.25, 16919.05, 4191.08, 4794566.92, 0.29, 4578.49, 17340.75, 0.98
14.17, 6124189.96, 105326.64, 16971.06, 4204.98, 4809232.44, 0.29, 4595.61, 17407.81, 0.98
14.18, 6109120.21, 105578.93, 17023.15, 4218.92, 4823899.43, 0.29, 4612.78, 17475.09, 0.98
14.190000000000001, 6094048.92, 105831.12, 17075.31, 4232.88, 4838567.7, 0.29, 4630.0, 17542.57, 0.99
14.2, 6078976.3, 106083.21, 17127.54, 4246.87, 4853237.05, 0.29, 4647.27, 17610.27, 0.99
14.21, 6063902.54, 106335.19, 17179.84, 4260.88, 4867907.27, 0.29, 4664.59, 17678.18, 1.0
14.219999999999999, 6048827.86, 106587.06, 17232.21, 4274.93, 4882578.18, 0.29, 4681.96, 17746.3, 1.0
14.23, 6033752.45, 106838.82, 17284.65, 4289.0, 4897249.57, 0.29, 4699.38, 17814.63, 1.0
14.24, 6018676.52, 107090.45, 17337.16, 4303.1, 4911921.23, 0.29, 4716.84, 17883.18, 1.01
14.25, 6003600.28, 107341.96, 17389.73, 4317.23, 4926592.98, 0.29, 4734.36, 17951.94, 1.01
14.26, 5988523.93, 107593.34, 17442.38, 4331.38, 4941264.61, 0.29, 4751.92, 18020.91, 1.01
14.27, 5973447.67, 107844.59, 17495.1, 4345.56, 4955935.92, 0.29, 4769.54, 18090.1, 1.02
14.280000000000001, 5958371.71, 108095.7, 17547.88, 4359.77, 4970606.7, 0.29, 4787.2, 18159.5, 1.02
14.29, 5943296.25, 108346.66, 17600.73, 4374.01, 4985276.77, 0.29, 4804.92, 18229.12, 1.03
14.3, 5928221.51, 108597.49, 17653.65, 4388.28, 4999945.91, 0.29, 4822.68, 18298.96, 1.03
14.309999999999999, 5913147.68, 108848.16, 17706.63, 4402.57, 5014613.92, 0.29, 4840.49, 18369.0, 1.03
14.32, 5898074.98, 109098.68, 17759.68, 4416.89, 5029280.61, 0.29, 4858.36, 18439.27, 1.04
14.33, 5883003.6, 109349.03, 17812.79, 4431.23, 5043945.77, 0.29, 4876.27, 18509.75, 1.04
14.34, 5867933.77, 109599.23, 17865.97, 4445.6, 5058609.2, 0.29, 4894.23, 18580.44, 1.05
14.35, 5852865.68, 109849.26, 17919.21, 4460.0, 5073270.69, 0.29, 4912.24, 18651.36, 1.05
14.36, 5837799.54, 110099.11, 17972.52, 4474.43, 5087930.04, 0.29, 4930.3, 18722.48, 1.05
14.370000000000001, 5822735.57, 110348.79, 18025.89, 4488.89, 5102587.05, 0.29, 4948.41, 18793.83, 1.06
14.379999999999999, 5807673.96, 110598.29, 18079.32, 4503.37, 5117241.52, 0.29, 4966.57, 18865.4, 1.06
14.39, 5792614.92, 110847.61, 18132.81, 4517.87, 5131893.24, 0.29, 4984.79, 18937.18, 1.07
14.4, 5777558.68, 111096.74, 18186.37, 4532.41, 5146542.01, 0.29, 5003.05, 19009.18, 1.07
14.41, 5762505.42, 111345.67, 18239.99, 4546.97, 5161187.62, 0.29, 5021.36, 19081.4, 1.08
14.42, 5747455.36, 111594.4, 18293.66, 4561.55, 5175829.87, 0.29, 5039.72, 19153.83, 1.08
14.43, 5732408.72, 111842.94, 18347.4, 4576.17, 5190468.56, 0.29, 5058.12, 19226.49, 1.08
14.440000000000001, 5717365.69, 112091.26, 18401.2, 4590.81, 5205103.49, 0.29, 5076.58, 19299.37, 1.09
14.45, 5702326.49, 112339.38, 18455.06, 4605.47, 5219734.44, 0.29, 5095.09, 19372.46, 1.09
14.46, 5687291.33, 112587.28, 18508.97, 4620.16, 5234361.21, 0.29, 5113.65, 19445.78, 1.1
14.469999999999999, 5672260.42, 112834.96, 18562.94, 4634.88, 5248983.61, 0.29, 5132.26, 19519.31, 1.1
14.48, 5657233.95, 113082.42, 18616.97, 4649.63, 5263601.42, 0.29, 5150.92, 19593.07, 1.1
14.49, 5642212.15, 113329.66, 18671.06, 4664.4, 5278214.44, 0.29, 5169.63, 19667.05, 1.11
14.5, 5627195.23, 113576.65, 18725.2, 4679.19, 5292822.46, 0.29, 5188.39, 19741.24, 1.11
14.51, 5612183.39, 113823.42, 18779.4, 4694.01, 5307425.29, 0.29, 5207.2, 19815.66, 1.12
14.52, 5597176.84, 114069.94, 18833.65, 4708.86, 5322022.71, 0.29, 5226.06, 19890.3, 1.12
14.530000000000001, 5582175.79, 114316.22, 18887.96, 4723.73, 5336614.53, 0.29, 5244.97, 19965.17, 1.13
14.54, 5567180.45, 114562.24, 18942.32, 4738.63, 5351200.53, 0.29, 5263.93, 20040.25, 1.13
14.55, 5552191.04, 114808.02, 18996.74, 4753.56, 5365780.51, 0.29, 5282.94, 20115.56, 1.13
14.559999999999999, 5537207.75, 115053.54, 19051.21, 4768.5, 5380354.26, 0.29, 5302.0, 20191.09, 1.14
14.57, 5522230.81, 115298.79, 19105.73, 4783.48, 5394921.59, 0.29, 5321.11, 20266.84, 1.14
14.58, 5507260.41, 115543.78, 19160.3, 4798.48, 5409482.29, 0.29, 5340.27, 20342.82, 1.15
14.59, 5492296.77, 115788.5, 19214.93, 4813.5, 5424036.15, 0.29, 5359.48, 20419.01, 1.15
14.6, 5477340.1, 116032.94, 19269.6, 4828.55, 5438582.97, 0.29, 5378.74, 20495.44, 1.16
14.61, 5462390.6, 116277.1, 19324.33, 4843.63, 5453122.53, 0.29, 5398.05, 20572.08, 1.16
14.620000000000001, 5447448.5, 116520.98, 19379.1, 4858.73, 5467654.65, 0.29, 5417.41, 20648.96, 1.17
14.629999999999999, 5432513.98, 116764.57, 19433.93, 4873.85, 5482179.12, 0.29, 5436.82, 20726.05, 1.17
14.64, 5417587.28, 117007.87, 19488.8, 4889.0, 5496695.72, 0.29, 5456.28, 20803.37, 1.17
14.65, 5402668.58, 117250.87, 19543.72, 4904.18, 5511204.25, 0.29, 5475.79, 20880.92, 1.18
14.66, 5387758.11, 117493.58, 19598.69, 4919.37, 5525704.52, 0.29, 5495.35, 20958.69, 1.18
14.67, 5372856.06, 117735.98, 19653.7, 4934.6, 5540196.32, 0.29, 5514.96, 21036.69, 1.19
14.68, 5357962.66, 117978.06, 19708.76, 4949.84, 5554679.44, 0.29, 5534.62, 21114.91, 1.19
14.690000000000001, 5343078.1, 118219.84, 19763.86, 4965.11, 5569153.68, 0.29, 5554.33, 21193.36, 1.2
14.7, 5328202.6, 118461.3, 19819.01, 4980.41, 5583618.84, 0.29, 5574.1, 21272.03, 1.2
14.71, 5313336.37, 118702.43, 19874.21, 4995.73, 5598074.71, 0.29, 5593.91, 21350.93, 1.21
14.719999999999999, 5298479.6, 118943.25, 19929.44, 5011.07, 5612521.08, 0.29, 5613.77, 21430.06, 1.21
14.73, 5283632.52, 119183.73, 19984.72, 5026.44, 5626957.77, 0.29, 5633.68, 21509.42, 1.21
14.74, 5268795.32, 119423.87, 20040.05, 5041.83, 5641384.56, 0.29, 5653.65, 21589.0, 1.22
14.75, 5253968.21, 119663.68, 20095.41, 5057.24, 5655801.25, 0.29, 5673.66, 21668.81, 1.22
14.76, 5239151.4, 119903.15, 20150.82, 5072.68, 5670207.65, 0.29, 5693.72, 21748.84, 1.23
14.77, 5224345.11, 120142.26, 20206.26, 5088.14, 5684603.53, 0.29, 5713.83, 21829.11, 1.23
14.780000000000001, 5209549.52, 120381.03, 20261.75, 5103.63, 5698988.72, 0.29, 5734.0, 21909.6, 1.24
14.79, 5194764.86, 120619.44, 20317.28, 5119.14, 5713363.0, 0.29, 5754.21, 21990.32, 1.24
14.8, 5179991.32, 120857.5, 20372.84, 5134.67, 5727726.17, 0.29, 5774.47, 22071.27, 1.25
14.809999999999999, 5165229.11, 121095.19, 20428.44, 5150.22, 5742078.04, 0.29, 5794.79, 22152.45, 1.25
14.82, 5150478.44, 121332.51, 20484.08, 5165.8, 5756418.39, 0.29, 5815.15, 22233.86, 1.26
14.83, 5135739.51, 121569.46, 20539.76, 5181.4, 5770747.04, 0.29, 5835.57, 22315.5, 1.26
14.84, 5121012.52, 121806.03, 20595.47, 5197.02, 5785063.78, 0.29, 5856.03, 22397.37, 1.27
14.85, 5106297.69, 122042.23, 20651.22, 5212.67, 5799368.41, 0.29, 5876.54, 22479.46, 1.27
14.86, 5091595.21, 122278.04, 20707.0, 5228.34, 5813660.73, 0.29, 5897.11, 22561.79, 1.27
14.870000000000001, 5076905.29, 122513.46, 20762.82, 5244.03, 5827940.54, 0.29, 5917.72, 22644.34, 1.28
14.879999999999999, 5062228.13, 122748.49, 20818.67, 5259.74, 5842207.65, 0.29, 5938.39, 22727.13, 1.28
14.89, 5047563.93, 122983.13, 20874.56, 5275.47, 5856461.86, 0.29, 5959.1, 22810.15, 1.29
14.9, 5032912.9, 123217.36, 20930.47, 5291.23, 5870702.96, 0.29, 5979.87, 22893.39, 1.29
14.91, 5018275.24, 123451.19, 20986.42, 5307.01, 5884930.77, 0.29, 6000.68, 22976.87, 1.3
14.92, 5003651.15, 123684.61, 21042.4, 5322.81, 5899145.08, 0.29, 6021.55, 23060.58, 1.3
14.93, 4989040.83, 123917.62, 21098.41, 5338.64, 5913345.7, 0.29, 6042.46, 23144.52, 1.31
14.940000000000001, 4974444.48, 124150.22, 21154.45, 5354.48, 5927532.43, 0.29, 6063.42, 23228.69, 1.31
14.95, 4959862.3, 124382.39, 21210.52, 5370.35, 5941705.08, 0.29, 6084.44, 23313.1, 1.32
14.96, 4945294.49, 124614.14, 21266.61, 5386.23, 5955863.45, 0.29, 6105.5, 23397.73, 1.32
14.969999999999999, 4930741.25, 124845.46, 21322.74, 5402.14, 5970007.34, 0.29, 6126.62, 23482.6, 1.33
14.98, 4916202.79, 125076.35, 21378.89, 5418.07, 5984136.57, 0.29, 6147.78, 23567.7, 1.33
